pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FF,9/30/2023,94.7,-1.19,7.02,"Verlander, Justin",572233,434378,,foul,,,,,1,"Christian Walker grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",R,R,R,AZ,HOU,S,,,1,1,2023,-0.47,1.42,-0.28,2.9,,,502054,2,3,Bot,,,,,455117,,,3.416432747,-137.7905511,-8.205159439,-6.737816924,29.76167244,-12.40776728,3.4,1.55,190,66,43,94.2,2308,5.9,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.56,,,,,,,,24,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,203,0,-0.05
CU,9/30/2023,79,-1.52,6.88,"Verlander, Justin",572233,434378,,ball,,,,,14,"Christian Walker grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",R,R,R,AZ,HOU,B,,,0,1,2023,0.38,-1.1,0.42,1.24,,,502054,2,3,Bot,,,,,455117,,,3.515154545,-114.9437722,-3.394022283,2.624781968,22.58574764,-41.4408319,3.34,1.55,,,,78.6,2683,6.2,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.34,,,,,,,,24,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,35,0,0.021
SL,9/30/2023,87.7,-1.59,6.97,"Verlander, Justin",572233,434378,,foul,,,,,9,"Christian Walker grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",R,R,R,AZ,HOU,S,,,0,0,2023,0.37,0.56,0.45,2.05,,,502054,2,3,Bot,,,,,455117,,,4.135173392,-127.6941752,-6.961010173,3.330832121,23.27670756,-24.85754665,3.4,1.55,215,80.3,57,87.4,2401,5.8,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.68,,,,,,,,24,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,169,0,-0.038
SL,9/30/2023,88.9,-1.26,6.91,"Verlander, Justin",502054,434378,single,hit_into_play,,,,,9,"Tommy Pham singles on a ground ball to second baseman Jose Altuve, deflected by pitcher Justin Verlander.",R,R,R,AZ,HOU,X,1,ground_ball,3,1,2023,0.53,0.33,0.66,1.81,,,,2,3,Bot,154.42,149.83,,,455117,,,3.563261822,-129.4319012,-7.13924801,5.310267753,25.00988647,-27.25200636,3.4,1.59,9,100.2,-11,88.4,2404,5.8,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.73,0.229,0.206,0.9,1,1,0,2,23,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,175,0.014,0.073
CU,9/30/2023,77.4,-1.55,6.9,"Verlander, Justin",502054,434378,,ball,,,,,11,"Tommy Pham singles on a ground ball to second baseman Jose Altuve, deflected by pitcher Justin Verlander.",R,R,R,AZ,HOU,B,,,2,1,2023,0.47,-1.18,-1.27,3.67,,,,2,3,Bot,,,,,455117,,,-0.264739608,-112.6604628,2.207669631,4.032751561,21.0882012,-42.86133404,3.44,1.59,,,,76.9,2546,6,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.53,,,,,,,,23,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,36,0,0.045
SL,9/30/2023,87.3,-1.44,6.92,"Verlander, Justin",502054,434378,,foul,,,,,6,"Tommy Pham singles on a ground ball to second baseman Jose Altuve, deflected by pitcher Justin Verlander.",R,R,R,AZ,HOU,S,,,2,0,2023,0.53,0.21,0.39,2.25,,,,2,3,Bot,,,,,455117,,,3.295011629,-127.1896524,-5.529676726,5.123437611,24.7565202,-28.99175677,3.4,1.59,1,73,-71,87,2368,5.9,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.6,,,,,,,,23,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,171,0,-0.023
SL,9/30/2023,88,-1.27,6.9,"Verlander, Justin",502054,434378,,ball,,,,,14,"Tommy Pham singles on a ground ball to second baseman Jose Altuve, deflected by pitcher Justin Verlander.",R,R,R,AZ,HOU,B,,,1,0,2023,0.52,0.17,0.9,0.35,,,,2,3,Bot,,,,,455117,,,4.151796476,-127.9012558,-10.06766374,4.881000792,26.14245294,-28.39327574,3.47,1.59,,,,87.3,2570,5.9,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.58,,,,,,,,23,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,174,0,0.022
CU,9/30/2023,78.6,-1.34,6.89,"Verlander, Justin",502054,434378,,ball,,,,,14,"Tommy Pham singles on a ground ball to second baseman Jose Altuve, deflected by pitcher Justin Verlander.",R,R,R,AZ,HOU,B,,,0,0,2023,0.72,-1.3,0.45,0.48,,,,2,3,Bot,,,,,455117,,,2.534763373,-114.4289677,-4.556994304,5.706542437,23.81717339,-42.75837929,3.54,1.59,,,,77.8,2851,6,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.52,,,,,,,,23,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,34,0,0.016
FF,9/30/2023,95.5,-1.06,6.95,"Verlander, Justin",606466,434378,field_out,hit_into_play,,,,,11,Ketel Marte flies out sharply to center fielder Mauricio Dubon.,R,L,R,AZ,HOU,X,8,fly_ball,2,2,2023,-0.54,1.55,-0.78,3.89,,,,1,3,Bot,101.51,37.08,,,455117,,,1.924283406,-138.9428467,-5.879393251,-7.408678928,31.8623415,-10.93435952,3.56,1.7,404,100.7,27,94.7,2392,5.9,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.6,0.703,1.235,0,1,0,0,6,22,5,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,205,-0.017,-0.148
SL,9/30/2023,88.6,-1.21,6.94,"Verlander, Justin",606466,434378,,ball,,,,,14,Ketel Marte flies out sharply to center fielder Mauricio Dubon.,R,L,R,AZ,HOU,B,,,1,2,2023,0.33,0.51,0.72,1.61,,,,1,3,Bot,,,,,455117,,,3.979833344,-128.8784778,-7.99126913,2.984506536,23.63526099,-25.17872252,3.74,1.8,,,,88.1,2608,5.8,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.74,,,,,,,,22,4,Slider,0,0,0,0,0,0,0,0,,Standard,168,0,0.028
CU,9/30/2023,77.7,-1.41,6.92,"Verlander, Justin",606466,434378,,called_strike,,,,,6,Ketel Marte flies out sharply to center fielder Mauricio Dubon.,R,L,R,AZ,HOU,S,,,1,1,2023,0.73,-1.31,0.6,2.35,,,,1,3,Bot,,,,,455117,,,2.952043507,-113.0644388,-0.410309136,5.619256823,22.59172824,-43.50888116,3.54,1.7,,,,77,2735,6,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.49,,,,,,,,22,3,Curveball,0,0,0,0,0,0,0,0,,Standard,42,0,-0.043
CH,9/30/2023,85.7,-1.42,6.81,"Verlander, Justin",606466,434378,,called_strike,,,,,1,Ketel Marte flies out sharply to center fielder Mauricio Dubon.,R,L,R,AZ,HOU,S,,,1,0,2023,-1.19,0.68,-0.39,3.35,,,,1,3,Bot,,,,,455117,,,4.811551476,-124.6457507,-3.218031905,-13.40993931,26.07193576,-24.63628359,3.64,1.7,,,,84.9,1950,5.9,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.6,,,,,,,,22,2,Changeup,0,0,0,0,0,0,0,0,,Standard,230,0,-0.032
FF,9/30/2023,95.7,-1.06,6.92,"Verlander, Justin",606466,434378,,ball,,,,,12,Ketel Marte flies out sharply to center fielder Mauricio Dubon.,R,L,R,AZ,HOU,B,,,0,0,2023,-0.69,1.49,0.7,4.01,,,,1,3,Bot,,,,,455117,,,6.152980375,-139.0915249,-5.350041998,-10.34773913,32.80740398,-11.88802843,3.74,1.9,,,,94.9,2390,6,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.51,,,,,,,,22,1,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,208,0,0.025
FF,9/30/2023,95.3,-1.09,6.93,"Verlander, Justin",682998,434378,field_out,hit_into_play,,,,,12,Corbin Carroll pops out to third baseman Alex Bregman.,R,L,R,AZ,HOU,X,5,popup,1,1,2023,-0.77,1.35,0.5,3.25,,,,0,3,Bot,103.59,161.93,,,455117,,,5.839874911,-138.5283798,-7.000651315,-11.27461522,31.94818347,-13.362766,3.11,1.47,114,66,68,94.4,2338,5.9,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.6,0.001,0,0,1,0,0,3,21,3,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,208,-0.025,-0.229
CH,9/30/2023,85.8,-1.49,6.76,"Verlander, Justin",682998,434378,,ball,,,,,14,Corbin Carroll pops out to third baseman Alex Bregman.,R,L,R,AZ,HOU,B,,,0,1,2023,-1.25,0.47,0.43,-0.24,,,,0,3,Bot,,,,,455117,,,7.016204935,-124.3716454,-11.10742948,-14.36007844,26.13036457,-25.0796165,3.17,1.47,,,,84.9,1768,6,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.45,,,,,,,,21,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,234,0,0.028
CU,9/30/2023,77.2,-1.39,6.88,"Verlander, Justin",682998,434378,,called_strike,,,,,5,Corbin Carroll pops out to third baseman Alex Bregman.,R,L,R,AZ,HOU,S,,,0,0,2023,0.7,-1.16,0.06,2.11,,,,0,3,Bot,,,,,455117,,,1.800346361,-112.4722042,-1.053564056,5.517450886,21.97422861,-41.95113871,3.1,1.47,,,,76.5,2741,5.9,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.62,,,,,,,,21,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,39,0,-0.038
FF,9/30/2023,95.6,-1.46,6.94,"Verlander, Justin",672695,434378,field_out,hit_into_play,,,,,5,Geraldo Perdomo flies out to right fielder Kyle Tucker.,R,L,R,AZ,HOU,X,9,fly_ball,3,1,2023,-0.65,1.44,0.2,2.75,,446334,672515,2,2,Bot,174.01,117.92,,,455117,,,5.794579208,-138.9037813,-8.560368563,-9.745374561,32.79664378,-11.79118717,3.33,1.52,235,97.4,58,94.7,2317,6,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.51,0.023,0.025,0,1,0,0,3,15,5,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,207,-0.045,-0.573
FF,9/30/2023,95.1,-1.49,6.89,"Verlander, Justin",672695,434378,,ball,,,,,14,Geraldo Perdomo flies out to right fielder Kyle Tucker.,R,L,R,AZ,HOU,B,,,2,1,2023,-0.47,1.32,1.83,2,,446334,672515,2,2,Bot,,,,,455117,,,9.688069699,-137.8963223,-10.03284962,-8.187588396,30.3386823,-13.18397792,3.44,1.52,,,,94.3,2347,6,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.49,,,,,,,,15,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,208,0,0.086
CU,9/30/2023,78.6,-1.55,6.98,"Verlander, Justin",672695,434378,,ball,,,,,9,Geraldo Perdomo flies out to right fielder Kyle Tucker.,R,L,R,AZ,HOU,B,,,1,1,2023,0.56,-1.24,0.69,1.76,,446334,672515,2,2,Bot,,,,,455117,,,3.782930051,-114.3822772,-2.130006425,4.095123884,22.73822836,-42.81457732,3.45,1.58,,,,77.9,2679,6,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.53,,,,,,,,15,3,Curveball,0,0,0,0,0,0,0,0,,Standard,33,0,0.038
FF,9/30/2023,95.3,-1.47,7.02,"Verlander, Justin",672695,434378,,ball,,,,,3,Geraldo Perdomo flies out to right fielder Kyle Tucker.,R,L,R,AZ,HOU,B,,,0,1,2023,-0.71,1.47,0.57,3.33,,446334,672515,2,2,Bot,,,,,455117,,,6.876584683,-138.5299038,-7.303590482,-10.69551577,31.17592621,-11.74685151,3.41,1.61,,,,94.3,2370,5.8,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.72,,,,,,,,15,2,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,208,0,0.04
CU,9/30/2023,76.6,-1.6,6.9,"Verlander, Justin",672695,434378,,called_strike,,,,,8,Geraldo Perdomo flies out to right fielder Kyle Tucker.,R,L,R,AZ,HOU,S,,,0,0,2023,0.49,-1.13,-0.04,1.65,,446334,672515,2,2,Bot,,,,,455117,,,2.401565303,-111.5037547,-2.012164912,3.641418992,20.89669931,-41.41707962,3.37,1.54,,,,76.1,2493,6,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.52,,,,,,,,15,1,Curveball,0,0,0,0,0,0,0,0,,Standard,33,0,-0.064
SL,9/30/2023,86.8,-1.57,6.97,"Verlander, Justin",672515,434378,walk,ball,,,,,14,Gabriel Moreno walks.   Evan Longoria to 2nd.,R,R,R,AZ,HOU,B,,,3,2,2023,0.55,0.29,0.09,1.25,,,446334,2,2,Bot,,,,,455117,,,2.829046999,-126.2792619,-8.020332878,5.297775691,24.85845409,-27.71768247,3.3,1.5,,,,86.1,2333,5.8,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.71,,,0.7,1,0,0,,14,7,Slider,0,0,0,0,0,0,0,0,Standard,Standard,155,0.021,0.219
FF,9/30/2023,95.9,-1.31,6.92,"Verlander, Justin",672515,434378,,foul,,,,,6,Gabriel Moreno walks.   Evan Longoria to 2nd.,R,R,R,AZ,HOU,S,,,3,2,2023,-0.38,1.67,0.78,2.74,,,446334,2,2,Bot,,,,,455117,,,6.339757276,-139.2928487,-9.163274234,-6.375099541,30.68754888,-8.550715554,3.32,1.5,262,95.5,15,95.3,2357,6,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.49,,,,,,,,14,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,204,0,0
FF,9/30/2023,96,-1.26,6.98,"Verlander, Justin",672515,434378,,foul,,,,,3,Gabriel Moreno walks.   Evan Longoria to 2nd.,R,R,R,AZ,HOU,S,,,3,1,2023,-0.47,1.62,0.68,2.85,,,446334,2,2,Bot,,,,,455117,,,6.130910444,-139.398312,-8.893289502,-7.523556336,32.13636862,-9.193660321,3.32,1.5,268,79.8,35,95.1,2385,6,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.54,,,,,,,,14,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,204,0,-0.079
FF,9/30/2023,93.7,-1.43,7.01,"Verlander, Justin",672515,434378,,called_strike,,,,,7,Gabriel Moreno walks.   Evan Longoria to 2nd.,R,R,R,AZ,HOU,S,,,3,0,2023,-0.64,1.53,-0.75,1.83,,,446334,2,2,Bot,,,,,455117,,,3.12587326,-136.1003458,-10.89176355,-8.613474507,30.19848349,-10.98746383,3.34,1.5,,,,92.9,2342,5.9,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.56,,,,,,,,14,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,205,0,-0.049
FF,9/30/2023,94.2,-1.24,7.04,"Verlander, Justin",672515,434378,,ball,,,,,14,Gabriel Moreno walks.   Evan Longoria to 2nd.,R,R,R,AZ,HOU,B,,,2,0,2023,-0.3,1.58,1.22,2.29,,,446334,2,2,Bot,,,,,455117,,,7.01415264,-136.7188378,-10.0458354,-5.298617056,29.520459,-10.30402662,3.44,1.5,,,,93.6,2362,6,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.48,,,,,,,,14,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,201,0,0.087
SL,9/30/2023,85.6,-1.57,6.99,"Verlander, Justin",672515,434378,,ball,,,,,11,Gabriel Moreno walks.   Evan Longoria to 2nd.,R,R,R,AZ,HOU,B,,,1,0,2023,0.55,0.03,-0.5,3.87,,,446334,2,2,Bot,,,,,455117,,,1.419451289,-124.7563673,-1.214718192,5.475413976,23.75142511,-31.82698557,3.37,1.5,,,,85.1,2390,5.8,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.75,,,,,,,,14,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,141,0,0.032
SL,9/30/2023,85.9,-1.49,7,"Verlander, Justin",672515,434378,,blocked_ball,,,,,14,Gabriel Moreno walks.   Evan Longoria to 2nd.,R,R,R,AZ,HOU,B,,,0,0,2023,0.35,0.33,0.64,0.71,,,446334,2,2,Bot,,,,,455117,,,4.288946874,-124.8450815,-9.257477626,2.919988292,23.46450002,-27.14026223,3.4,1.5,,,,85.3,2447,5.8,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.71,,,,,,,,14,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,165,0,0.025
SL,9/30/2023,87,-1.27,6.96,"Verlander, Justin",446334,434378,walk,ball,,,,,11,Evan Longoria walks.,R,R,R,AZ,HOU,B,,,3,2,2023,0.4,0.31,-0.53,3.95,,,,2,2,Bot,,,,,455117,,,0.935265465,-126.845969,-1.726654358,4.139999033,23.6221946,-28.70693549,3.7,1.73,,,,86.2,2375,5.5,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,55.03,,,0.7,1,0,0,,13,6,Slider,0,0,0,0,0,0,0,0,Standard,Standard,147,0.013,0.111
FF,9/30/2023,95.2,-1.14,6.97,"Verlander, Justin",446334,434378,,called_strike,,,,,3,Evan Longoria walks.,R,R,R,AZ,HOU,S,,,3,1,2023,-0.42,1.34,0.42,3.56,,,,2,2,Bot,,,,,455117,,,5.013513021,-138.4403332,-6.273865462,-6.518337683,30.02371765,-13.72027766,3.74,1.73,,,,94.5,2306,5.8,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.66,,,,,,,,13,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,205,0,-0.036
FF,9/30/2023,95.2,-1.03,6.98,"Verlander, Justin",446334,434378,,foul,,,,,5,Evan Longoria walks.,R,R,R,AZ,HOU,S,,,3,0,2023,-0.47,1.57,0.27,2.97,,,,2,2,Bot,,,,,455117,,,4.4190256,-138.3804046,-8.319440252,-7.042709197,31.34401219,-10.33995929,3.65,1.73,170,78.5,14,94.4,2400,5.9,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.61,,,,,,,,13,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,203,0,-0.023
SL,9/30/2023,86.4,-1.36,6.93,"Verlander, Justin",446334,434378,,ball,,,,,12,Evan Longoria walks.,R,R,R,AZ,HOU,B,,,2,0,2023,0.56,0.06,0.17,4.09,,,,2,2,Bot,,,,,455117,,,2.470172866,-125.8699612,-0.704385487,5.487104957,25.00045716,-31.55457605,3.64,1.73,,,,85.6,2417,5.6,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.85,,,,,,,,13,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,139,0,0.044
FF,9/30/2023,95.8,-1.11,6.92,"Verlander, Justin",446334,434378,,ball,,,,,12,Evan Longoria walks.,R,R,R,AZ,HOU,B,,,1,0,2023,-0.34,1.47,1.32,2.87,,,,2,2,Bot,,,,,455117,,,7.124238794,-139.1025986,-8.328554808,-6.020070324,31.25261143,-11.31790554,3.6,1.73,,,,95,2388,5.9,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.58,,,,,,,,13,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,203,0,0.022
FF,9/30/2023,95.2,-1.16,6.89,"Verlander, Justin",446334,434378,,ball,,,,,3,Evan Longoria walks.,R,R,R,AZ,HOU,B,,,0,0,2023,-0.46,1.49,0.56,3.65,,,,2,2,Bot,,,,,455117,,,5.495777495,-138.4072019,-6.15410516,-7.11899418,31.73183798,-11.86779461,3.71,1.78,,,,94.5,2365,6,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.52,,,,,,,,13,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,201,0,0.016
FF,9/30/2023,96,-1.37,6.91,"Verlander, Justin",666971,434378,field_out,hit_into_play,,,,,14,"Lourdes Gurriel Jr.  grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.",R,R,R,AZ,HOU,X,6,ground_ball,0,0,2023,-0.8,1.51,0.83,2.45,,,,1,2,Bot,116,133.6,,,455117,,,7.560926779,-139.3290881,-9.475677087,-12.22094839,33.82394924,-10.49795837,3.56,1.68,10,104.1,-12,94.7,2470,5.9,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.61,0.28,0.27,0,1,0,0,2,12,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,211,-0.016,-0.169
SL,9/30/2023,87,-1.31,6.95,"Verlander, Justin",677950,434378,strikeout,swinging_strike,,,,,12,Alek Thomas strikes out swinging.,R,L,R,AZ,HOU,S,2,,3,2,2023,0.45,0.17,0.21,4.02,,,,0,2,Bot,,,,,455117,,,2.683827861,-126.820268,-1.267054902,4.407035328,24.42806663,-30.23809492,3.22,1.44,,,,86.4,2634,5.7,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.8,,,0,1,0,0,,11,6,Slider,0,0,0,0,0,0,0,0,,Standard,134,-0.023,-0.318
FF,9/30/2023,96.5,-1.26,6.79,"Verlander, Justin",677950,434378,,ball,,,,,8,Alek Thomas strikes out swinging.,R,L,R,AZ,HOU,B,,,2,2,2023,-0.73,1.41,0.19,1.77,,,,0,2,Bot,,,,,455117,,,5.440636138,-139.9992177,-10.81692068,-10.82523002,33.49409077,-11.35073487,3.31,1.55,,,,95.4,2493,5.9,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.56,,,,,,,,11,5,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,208,0,0.103
FF,9/30/2023,96,-1.29,6.9,"Verlander, Justin",677950,434378,,swinging_strike,,,,,12,Alek Thomas strikes out swinging.,R,L,R,AZ,HOU,S,,,2,1,2023,-0.34,1.51,0.32,3.94,,,,0,2,Bot,,,,,455117,,,4.946465604,-139.6081623,-5.566042662,-5.560765758,33.519998,-11.44319105,3.22,1.44,,,,94.8,2416,5.8,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.73,,,,,,,,11,4,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,208,0,-0.067
CU,9/30/2023,77.2,-1.36,7.03,"Verlander, Justin",677950,434378,,ball,,,,,11,Alek Thomas strikes out swinging.,R,L,R,AZ,HOU,B,,,1,1,2023,0.66,-1.25,-0.6,3.91,,,,0,2,Bot,,,,,455117,,,0.41223978,-112.3650873,2.582194718,5.487279017,21.69445201,-43.41210051,3.24,1.44,,,,76.2,2653,5.7,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.81,,,,,,,,11,3,Curveball,0,0,0,0,0,0,0,0,,Standard,39,0,0.053
CU,9/30/2023,77,-1.39,7.04,"Verlander, Justin",677950,434378,,called_strike,,,,,5,Alek Thomas strikes out swinging.,R,L,R,AZ,HOU,S,,,1,0,2023,0.64,-1.43,-0.11,2.24,,,,0,2,Bot,,,,,455117,,,1.554136897,-112.1240746,-0.556368425,5.00718839,23.05368006,-44.21258526,3.3,1.44,,,,76,2702,5.8,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.68,,,,,,,,11,2,Curveball,0,0,0,0,0,0,0,0,,Standard,35,0,-0.047
CU,9/30/2023,75.7,-1.65,6.99,"Verlander, Justin",677950,434378,,ball,,,,,11,Alek Thomas strikes out swinging.,R,L,R,AZ,HOU,B,,,0,0,2023,0.67,-1.28,-1.65,3.25,,,,0,2,Bot,,,,,455117,,,-1.168132184,-110.137992,1.608051378,5.64688724,21.19907662,-43.09894841,3.34,1.54,,,,74.6,2532,5.7,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.8,,,,,,,,11,1,Curveball,0,0,0,0,0,0,0,0,,Standard,39,0,0.036
CU,9/30/2023,79.3,-1.49,6.88,"Verlander, Justin",572233,434378,strikeout,swinging_strike,,,,,14,Christian Walker strikes out swinging.,R,R,R,AZ,HOU,S,2,,2,2,2023,0.55,-1.1,0.3,1.14,,,502054,2,1,Bot,,,,,455117,,,2.874580061,-115.3665064,-3.627392863,4.272038499,23.84640727,-41.37856844,3.4,1.55,,,,78.6,2598,6,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.45,,,0,1,0,0,,7,6,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,33,-0.022,-0.203
FF,9/30/2023,96.2,-1.24,6.94,"Verlander, Justin",572233,434378,,foul,,,,,3,Christian Walker strikes out swinging.,R,R,R,AZ,HOU,S,,,2,2,2023,-0.62,1.56,0.41,3.19,,,502054,2,1,Bot,,,,,455117,,,5.748370498,-139.7831482,-7.8560196,-9.386960486,32.00611343,-10.06508434,3.4,1.55,239,76.9,40,95.5,2530,6,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.48,,,,,,,,7,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,203,0,0
FF,9/30/2023,95.2,-1.36,7.03,"Verlander, Justin",572233,434378,,foul,,,,,3,Christian Walker strikes out swinging.,R,R,R,AZ,HOU,S,,,2,1,2023,-0.6,1.47,0.38,3.21,,,502054,2,1,Bot,,,,,455117,,,5.883186074,-138.2764767,-7.571089461,-9.117146957,32.63890494,-11.76122585,3.4,1.55,246,75.7,33,94.3,2373,6,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.53,,,,,,,,7,4,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,205,0,-0.052
FF,9/30/2023,95.3,-1.41,7.04,"Verlander, Justin",572233,434378,,ball,,,,,12,Christian Walker strikes out swinging.,R,R,R,AZ,HOU,B,,,1,1,2023,-0.48,1.52,1.25,2.96,,,502054,2,1,Bot,,,,,455117,,,7.979925106,-138.3420096,-8.351809937,-8.008071841,32.87357823,-10.98300318,3.57,1.55,,,,94.1,2366,5.9,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.63,,,,,,,,7,3,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,203,0,0.031
FF,9/30/2023,94,-1.38,7.08,"Verlander, Justin",572233,434378,,ball,,,,,12,Christian Walker strikes out swinging.,R,R,R,AZ,HOU,B,,,0,1,2023,-0.49,1.49,0.81,3.77,,,502054,2,1,Bot,,,,,455117,,,6.708685678,-136.7162651,-6.159774035,-7.645219656,29.1080416,-12.23719958,3.57,1.61,,,,93.4,2366,5.9,716370,434378,455117,547989,514888,608324,665161,676801,643289,663656,54.64,,,,,,,,7,2,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,201,0,0.021
